Company,Store_ID,Region,Location_Type,Customer_Age,Customer_Gender,Customer_Income,Family_Size,Product_Category,Units_Sold,Price_Per_Unit,Sales,Total_Cost,Profit,Profit_Margin (%),Date
Walmart,1645,West,Rural,35,Male,65838,3,Clothing,8,14.727483959689662,117.8198716775173,90.6274301547799,27.192441522737397,23.079673348452925,2023-12-22
Target,1117,North,Rural,45,Female,39539,4,Furniture,19,440.29956311956175,8365.691699271672,4340.001801114601,4025.689898157071,48.1214231036933,2023-12-23
Target,1880,East,Urban,52,Female,77124,3,Electronics,11,482.97686653353765,5312.745531868914,3859.8645064144084,1452.881025454506,27.347084793338716,2023-12-24
Walmart,1605,South,Urban,60,Female,85149,5,Clothing,12,174.07734158062613,2088.9280989675135,1682.2513252717795,406.676773695734,19.46820352010874,2023-12-25
Walmart,1503,North,Suburban,64,Female,46616,4,Groceries,9,172.56090531560906,1553.0481478404815,861.3223739566624,691.7257738838191,44.53987951665671,2023-12-26
Target,1997,North,Rural,48,Female,99655,1,Electronics,2,8.510447323313638,17.020894646627276,10.067319630546612,6.953575016080665,40.853169944615864,2023-12-27
Walmart,1946,South,Suburban,44,Female,110695,4,Groceries,8,341.72409072353514,2733.792725788281,2331.919842405755,401.8728833825262,14.700195797274548,2023-12-28
Walmart,1573,North,Rural,28,Male,74567,2,Electronics,11,413.5927483955712,4549.520232351283,2311.377788447764,2238.142443903519,49.195131125877026,2023-12-29
Target,1440,South,Urban,66,Male,57099,4,Clothing,4,77.57110867820157,310.2844347128063,248.56602313773178,61.7184115750745,19.89091448696096,2023-12-30
Walmart,1193,West,Suburban,66,Male,95831,3,Toys,10,84.03484293673962,840.3484293673962,579.4280715799841,260.92035778741206,31.049068299423094,2023-12-31
Walmart,1846,South,Suburban,55,Female,81799,3,Clothing,16,396.0912087358617,6337.459339773787,4301.289826202479,2036.169513571308,32.12911364641573,2024-01-01
Target,1714,West,Rural,22,Male,110221,5,Furniture,8,310.0639204353016,2480.511363482413,1247.2968935391623,1233.2144699432506,49.71613870020452,2024-01-02
Target,1391,South,Urban,25,Female,45479,5,Furniture,4,27.20597602571992,108.82390410287968,90.0799978549466,18.743906247933083,17.22407076134028,2024-01-03
Walmart,1025,East,Suburban,51,Female,66172,5,Electronics,10,313.16076027882946,3131.6076027882946,2016.535959196553,1115.0716435917416,35.607003974537335,2024-01-04
Walmart,1434,East,Urban,65,Female,119165,1,Furniture,12,157.9142728076642,1894.9712736919703,1357.379771691758,537.5915020002124,28.369374747978288,2024-01-05
Target,1172,West,Suburban,69,Male,75863,5,Clothing,14,187.51895195806875,2625.2653274129625,2023.8702669344848,601.3950604784777,22.907972546573628,2024-01-06
Target,1299,West,Urban,29,Female,62043,1,Groceries,16,386.0170520569557,6176.2728329112915,4823.989202277033,1352.2836306342588,21.894816942483367,2024-01-07
Target,1644,East,Rural,55,Female,102569,5,Clothing,18,406.41292037294227,7315.432566712961,6455.079345542248,860.3532211707125,11.760797646957116,2024-01-08
Target,1325,West,Suburban,18,Male,35408,1,Electronics,12,203.17653028571615,2438.118363428594,1737.2470605980839,700.8713028305101,28.74640187053563,2024-01-09
Walmart,1409,South,Suburban,48,Male,77980,4,Furniture,18,473.8407033231456,8529.13265981662,5628.2707607016,2900.8618991150197,34.01121796102289,2024-01-10
Target,1117,South,Urban,21,Female,102956,4,Groceries,7,206.19904538627574,1443.3933177039303,1272.3244354712194,171.06888223271085,11.851854940331696,2024-01-11
Target,1835,East,Urban,66,Female,36351,3,Toys,7,387.0588374389044,2709.4118620723307,2050.6023660506453,658.8094960216854,24.315590598979142,2024-01-12
Walmart,1786,North,Suburban,62,Male,24131,1,Groceries,9,244.51924595930822,2200.673213633774,1362.7892078941597,837.8840057396144,38.07398574893779,2024-01-13
Target,1723,South,Rural,67,Male,64825,2,Groceries,1,449.27850162843157,449.27850162843157,247.36631748801045,201.91218414042112,44.94143018385716,2024-01-14
Walmart,1224,West,Urban,22,Male,31349,3,Clothing,6,454.3418156068384,2726.0508936410306,2281.764027484687,444.2868661563434,16.29781994139276,2024-01-15
Target,1531,North,Urban,47,Female,80931,4,Toys,6,48.27131989618651,289.62791937711904,186.77312131013565,102.85479806698339,35.512735888233934,2024-01-16
Target,1112,North,Urban,41,Male,64254,1,Electronics,12,468.5641989985617,5622.77038798274,4296.853030570224,1325.9173574125161,23.581211145422753,2024-01-17
Target,1139,South,Suburban,20,Male,58225,5,Electronics,12,413.63974655260574,4963.676958631269,3416.630724336348,1547.0462342949213,31.167343225364093,2024-01-18
Walmart,1558,South,Suburban,28,Male,32453,2,Groceries,10,396.6988035847701,3966.9880358477008,2299.1548404921446,1667.8331953555562,42.04280880819846,2024-01-19
Walmart,1000,North,Suburban,62,Female,38814,4,Groceries,6,104.4511131443336,626.7066788660017,464.18574591567256,162.5209329503291,25.932535655181404,2024-01-20
Target,1089,North,Suburban,21,Male,38263,3,Furniture,17,403.53400833355914,6860.078141670506,3596.555308786477,3263.522832884029,47.572677241972706,2024-01-21
Walmart,1653,East,Rural,43,Male,97694,1,Toys,19,425.81570366909324,8090.498369712772,5382.907783944765,2707.5905857680073,33.46630160515232,2024-01-22
Walmart,1319,West,Rural,44,Male,35735,2,Groceries,18,148.12941555480472,2666.3294799864852,1916.1469511237544,750.1825288627308,28.135402413453164,2024-01-23
Walmart,1549,East,Suburban,63,Male,35830,1,Furniture,6,476.36873878935023,2858.2124327361016,1927.6321694411224,930.5802632949792,32.558121035256846,2024-01-24
Walmart,1804,South,Rural,60,Male,67893,5,Toys,19,29.680772467586305,563.9346768841398,450.8482189389954,113.08645794514439,20.053112989960358,2024-01-25
Walmart,1893,East,Urban,44,Female,64673,3,Electronics,10,79.20508035733414,792.0508035733415,658.3288520050854,133.72195156825603,16.883001818187513,2024-01-26
Walmart,1138,East,Urban,59,Female,109462,1,Furniture,8,271.1026633354996,2168.8213066839967,1753.486017980246,415.3352887037506,19.150277038672883,2024-01-27
Target,1510,East,Urban,68,Female,65066,4,Toys,6,290.0172732055433,1740.1036392332599,897.0672403113048,843.0363989219551,48.44748208752792,2024-01-28
Target,1867,East,Suburban,67,Male,23373,3,Furniture,7,324.34929123394716,2270.44503863763,1311.5260008051673,958.9190378324629,42.23484918216112,2024-01-29
Walmart,1844,West,Urban,23,Female,30335,4,Groceries,1,13.399719011155897,13.399719011155897,9.576015442942273,3.823703568213624,28.535699629449024,2024-01-30
Target,1258,West,Rural,32,Female,43741,1,Clothing,18,480.3815534379545,8646.867961883181,7556.747081571897,1090.120880311284,12.60711838224796,2024-01-31
Target,1672,North,Suburban,47,Female,30692,3,Electronics,12,27.071105903401275,324.8532708408153,270.92201117495927,53.93125966585603,16.601728997915323,2024-02-01
Target,1901,South,Rural,59,Male,67295,4,Groceries,16,75.81566659808418,1213.0506655693468,1015.3401512331917,197.71051433615514,16.298619665927923,2024-02-02
Target,1689,East,Urban,54,Male,65541,5,Groceries,10,11.937186175398205,119.37186175398205,74.16374151225283,45.20812024172922,37.871672249613006,2024-02-03
Walmart,1009,North,Urban,54,Female,54057,5,Toys,10,285.5949244805769,2855.949244805769,1918.5671813410227,937.3820634647464,32.822084116851904,2024-02-04
Target,1260,North,Urban,59,Female,86983,1,Furniture,14,466.47210754088127,6530.609505572338,4494.903446334526,2035.706059237812,31.171762107362504,2024-02-05
Target,1918,North,Suburban,54,Male,39583,3,Electronics,10,334.6438472098298,3346.438472098298,1883.8729644240148,1462.5655076742833,43.70513666600358,2024-02-06
Walmart,1649,West,Rural,52,Male,42765,2,Groceries,10,412.21544689781155,4122.154468978116,2112.3042872610495,2009.8501817170663,48.75727479022176,2024-02-07
Walmart,1171,East,Suburban,40,Female,79287,3,Toys,11,11.57419571199714,127.31615283196854,111.880490121884,15.435662710084543,12.123884021579322,2024-02-08
Target,1897,East,Suburban,23,Male,43906,5,Electronics,2,273.2975727474644,546.5951454949288,325.9265050607464,220.6686404341824,40.37149657345972,2024-02-09
Target,1012,South,Urban,21,Female,105103,4,Furniture,8,232.48367386523333,1859.8693909218666,1108.4441440292692,751.4252468925974,40.40204385105475,2024-02-10
Target,1167,East,Suburban,35,Male,99675,2,Groceries,7,251.98913238929256,1763.923926725048,940.7916865346876,823.1322401903603,46.66483784924962,2024-02-11
Target,1641,East,Suburban,26,Female,66525,1,Groceries,8,40.74552674091803,325.96421392734425,284.0462267587919,41.91798716855237,12.859689922248851,2024-02-12
Target,1595,North,Urban,66,Female,58230,2,Groceries,1,343.7955037293072,343.7955037293072,251.62215724917127,92.17334648013593,26.810515402409123,2024-02-13
Target,1320,South,Suburban,46,Male,39520,1,Electronics,2,254.09410535502406,508.1882107100481,389.6862121150991,118.50199859494899,23.31852571498584,2024-02-14
Walmart,1318,East,Urban,30,Female,105238,2,Electronics,18,383.74868068132565,6907.476252263862,5972.41640648479,935.059845779072,13.536924509477895,2024-02-15
Target,1612,West,Urban,64,Female,71934,1,Electronics,15,245.2188638605491,3678.2829579082368,2347.6569898249745,1330.6259680832623,36.17519324396842,2024-02-16
Target,1328,East,Urban,69,Female,45566,1,Electronics,1,78.94390993208388,78.94390993208388,59.09764184308857,19.846268088995316,25.139707554476626,2024-02-17
Walmart,1784,North,Urban,34,Male,93193,2,Toys,5,325.8871922685219,1629.4359613426095,840.0064713975984,789.4294899450111,48.448021810844494,2024-02-18
Walmart,1776,West,Suburban,62,Male,50134,2,Clothing,2,90.33124924205728,180.66249848411456,103.82836588142955,76.83413260268502,42.52909887075482,2024-02-19
Walmart,1970,North,Urban,49,Male,30345,1,Toys,3,436.8353088606334,1310.5059265819002,1090.9939848976353,219.5119416842649,16.75016779640229,2024-02-20
Walmart,1910,East,Urban,65,Female,61185,5,Groceries,19,308.4925383392746,5861.358228446217,4728.400720117463,1132.9575083287546,19.32926574646657,2024-02-21
Target,1919,West,Suburban,39,Male,112949,2,Toys,18,82.81592236069235,1490.6866024924625,954.4226462130581,536.2639562794044,35.974292341714126,2024-02-22
Target,1549,South,Suburban,21,Female,90744,3,Furniture,18,481.35733845319737,8664.432092157553,5638.156084459944,3026.2760076976083,34.927574889031504,2024-02-23
Target,1418,South,Rural,22,Female,53455,4,Electronics,14,261.5909043509837,3662.2726609137717,2612.745056501929,1049.5276044118427,28.65782265785682,2024-02-24
Target,1605,West,Suburban,54,Male,48018,1,Furniture,8,41.08473367646923,328.6778694117538,164.37061986844822,164.3072495433056,49.99035981259462,2024-02-25
Target,1094,West,Suburban,58,Male,74219,1,Furniture,12,315.2822876854583,3783.3874522254996,2256.7820436674483,1526.6054085580513,40.35022655847889,2024-02-26
Target,1816,North,Rural,66,Female,65991,4,Groceries,10,130.33345897134106,1303.3345897134107,760.2255823917727,543.1090073216379,41.67072765567143,2024-02-27
Walmart,1580,West,Suburban,30,Female,93616,5,Electronics,17,402.8282586792647,6848.0803975475,4110.171141796546,2737.909255750954,39.980682130009455,2024-02-28
Target,1317,North,Suburban,51,Male,107438,4,Furniture,11,409.8219264152644,4508.041190567908,3707.2432888279895,800.7979017399189,17.763766298662347,2024-02-29
Walmart,1955,East,Suburban,62,Male,29486,2,Groceries,2,489.5789411480576,979.1578822961152,599.1168855918987,380.04099670421647,38.81304573814227,2024-03-01
Walmart,1235,North,Suburban,39,Male,58862,4,Electronics,4,253.42541785712933,1013.7016714285173,584.5090294248325,429.1926420036848,42.33914711799407,2024-03-02
Target,1945,West,Rural,40,Female,78870,1,Clothing,1,230.20365546522987,230.20365546522987,161.53514452945635,68.66851093577353,29.82946156827873,2024-03-03
Walmart,1333,West,Suburban,68,Female,106694,4,Groceries,15,377.9704246960079,5669.556370440118,4797.9075174228155,871.6488530173028,15.374198545090719,2024-03-04
Target,1884,East,Suburban,20,Female,63856,3,Toys,13,70.57297488925364,917.4486735602974,547.2947230401026,370.1539505201948,40.34601184650001,2024-03-05
Walmart,1375,West,Rural,59,Female,106055,2,Electronics,8,275.7231793275965,2205.785434620772,1172.1863574872643,1033.5990771335075,46.85855028828805,2024-03-06
Target,1458,West,Urban,51,Female,51379,4,Furniture,4,275.3925620647712,1101.5702482590848,707.8270654697939,393.7431827892909,35.74381056601341,2024-03-07
Walmart,1136,South,Rural,49,Male,84729,1,Furniture,10,49.28919579114167,492.89195791141674,393.8506076140584,99.04135029735835,20.09392701740088,2024-03-08
Target,1929,South,Urban,62,Male,48378,2,Toys,19,211.90212232592222,4026.1403241925223,2899.933125355164,1126.2071988373582,27.97237821220821,2024-03-09
Target,1587,East,Rural,68,Female,74353,1,Toys,18,427.375975290765,7692.76755523377,6359.744390733528,1333.0231645002414,17.328265217026086,2024-03-10
Target,1994,North,Rural,66,Female,69996,5,Furniture,5,428.79604288735686,2143.980214436784,1894.9287385796322,249.0514758571519,11.616314095630626,2024-03-11
Target,1546,South,Suburban,38,Male,34031,3,Electronics,19,54.1226441352421,1028.3302385696,840.212636814064,188.11760175553593,18.293500929935327,2024-03-12
Target,1512,North,Urban,63,Male,100072,5,Groceries,16,49.90683696017627,798.5093913628203,592.1116672776192,206.39772408520116,25.847876846249868,2024-03-13
Walmart,1295,West,Suburban,61,Male,85982,3,Toys,1,135.03426111595797,135.03426111595797,94.1643372861496,40.86992382980837,30.266336477904776,2024-03-14
Walmart,1319,South,Urban,38,Male,56683,4,Toys,12,438.00920096422675,5256.110411570721,2712.298222560261,2543.8121890104603,48.39723654606934,2024-03-15
Walmart,1917,East,Rural,61,Female,37618,2,Toys,2,68.80677961138198,137.61355922276397,122.98919998169971,14.624359241064255,10.627120847438338,2024-03-16
Target,1571,East,Rural,28,Male,26587,4,Clothing,8,361.3984173005859,2891.187338404687,1889.079975644815,1002.1073627598721,34.6607550969983,2024-03-17
Walmart,1831,East,Urban,56,Female,82790,3,Electronics,18,55.076981708486095,991.3856707527497,556.0595833609613,435.3260873917884,43.91087144332533,2024-03-18
Target,1348,South,Suburban,21,Male,51480,3,Electronics,16,313.45323760517357,5015.251801682777,3845.1110161313654,1170.1407855514117,23.331645784141728,2024-03-19
Target,1839,North,Suburban,68,Male,118530,3,Electronics,5,181.2533130639767,906.2665653198835,556.1896711876249,350.07689413225864,38.62846843618164,2024-03-20
Walmart,1778,West,Suburban,18,Male,40527,1,Electronics,13,395.51241166810416,5141.661351685354,3775.580074363973,1366.081277321381,26.568869162758098,2024-03-21
Walmart,1872,North,Suburban,45,Female,43569,2,Electronics,19,120.67677216855499,2292.858671202545,1684.579689795211,608.278981407334,26.52928368621636,2024-03-22
Target,1228,North,Rural,41,Female,31151,4,Furniture,3,321.4049055480301,964.2147166440903,654.0190595067177,310.1956571373727,32.17080716388523,2024-03-23
Walmart,1269,West,Rural,52,Male,91094,4,Toys,8,121.66285461506305,973.3028369205044,812.170066665066,161.13277025543846,16.555255378198304,2024-03-24
Target,1827,West,Rural,30,Female,79174,5,Furniture,12,358.26184014051614,4299.142081686194,2605.2234586805935,1693.9186230056002,39.401317537782276,2024-03-25
Target,1797,South,Rural,64,Female,64739,3,Clothing,2,437.47062710757064,874.9412542151413,594.4814920642945,280.4597621508468,32.054696335290636,2024-03-26
Target,1290,South,Rural,51,Male,52954,3,Groceries,11,67.76689056774622,745.4357962452084,533.043882127001,212.3919141182074,28.492314856361133,2024-03-27
Target,1724,South,Suburban,28,Male,55303,3,Toys,12,433.96486585477425,5207.578390257291,3986.1402971719726,1221.4380930853185,23.455011169308023,2024-03-28
Target,1164,South,Suburban,53,Female,54700,4,Clothing,18,298.8197509350775,5378.755516831395,4376.09492479468,1002.6605920367147,18.641125979776422,2024-03-29
Walmart,1004,South,Suburban,68,Female,113036,5,Furniture,13,67.91969297917687,882.9560087292994,580.9169894476275,302.0390192816718,34.20770868486975,2024-03-30
Walmart,1850,West,Suburban,34,Female,87568,1,Groceries,5,216.63321840305744,1083.1660920152872,821.493503485855,261.67258852943223,24.15812223613617,2024-03-31
Target,1378,North,Rural,52,Male,86788,2,Clothing,12,84.62584527512345,1015.5101433014814,568.9338518640945,446.5762914373869,43.97556187725923,2024-04-01
Target,1077,South,Rural,35,Male,91045,1,Groceries,2,351.67220498895193,703.3444099779039,614.0613361861768,89.28307379172702,12.694075978300862,2024-04-02
Walmart,1409,South,Rural,57,Female,57842,4,Clothing,5,380.63972653688506,1903.1986326844253,1243.2141149894856,659.9845176949398,34.67764774315985,2024-04-03
Walmart,1573,North,Urban,39,Male,33900,3,Furniture,7,57.36927753503548,401.5849427452483,317.97839876296024,83.60654398228809,20.81914312094246,2024-04-04
Target,1131,South,Suburban,41,Male,100059,2,Groceries,12,255.53922708384894,3066.4707250061874,1558.1854953457541,1508.2852296604333,49.1863567247129,2024-04-05
Walmart,1600,North,Suburban,36,Female,21881,4,Clothing,16,408.239402732829,6531.830443725264,3802.014272537281,2729.8161711879825,41.79251428380773,2024-04-06
Target,1748,North,Rural,54,Female,53037,4,Furniture,8,468.4007055677433,3747.205644541946,2603.682206049839,1143.5234384921073,30.516698227056878,2024-04-07
Walmart,1041,West,Suburban,56,Male,21630,4,Toys,9,259.1913440371762,2332.722096334586,1985.8486232231417,346.8734731114441,14.86990129070615,2024-04-08
Target,1088,East,Suburban,38,Male,40789,2,Furniture,15,475.3882156876465,7130.823235314698,5069.316927340398,2061.5063079742995,28.909794001972916,2024-04-09
Walmart,1401,West,Rural,25,Female,108059,2,Furniture,5,270.1660403757348,1350.830201878674,1177.853953466561,172.9762484121129,12.805180708244848,2024-04-10
Target,1295,East,Urban,45,Male,103494,5,Toys,13,200.12429482695444,2601.6158327504077,1804.2693827693297,797.346449981078,30.648124136688143,2024-04-11
Walmart,1839,East,Urban,22,Male,66151,5,Furniture,5,424.86054863368327,2124.3027431684163,1478.8963162164682,645.4064269519481,30.382036130562007,2024-04-12
Walmart,1294,East,Urban,34,Female,68920,1,Toys,11,249.02644167675408,2739.290858444295,1500.853942449175,1238.4369159951198,45.210128459978726,2024-04-13
Target,1615,South,Rural,54,Female,87231,2,Toys,10,238.5917427294389,2385.9174272943887,1958.9873220669708,426.9301052274179,17.893750233911206,2024-04-14
Walmart,1525,West,Suburban,53,Male,100357,2,Toys,13,247.70468225786502,3220.1608693522453,1928.1877776000715,1291.9730917521738,40.121383501317496,2024-04-15
Target,1799,East,Rural,36,Male,23262,2,Clothing,9,424.15857592552396,3817.4271833297157,3282.395660221974,535.0315231077416,14.015500425107398,2024-04-16
Walmart,1690,North,Rural,44,Male,86981,5,Groceries,14,416.8110631355858,5835.3548838982015,5043.670466940201,791.6844169580008,13.567031186784147,2024-04-17
Target,1636,South,Suburban,51,Female,101972,4,Clothing,18,204.74239625790455,3685.363132642282,3233.257689901004,452.1054427412778,12.26759552503401,2024-04-18
Walmart,1421,West,Urban,28,Male,95485,3,Toys,15,169.98343063590988,2549.7514595386483,1805.4591093241677,744.2923502144806,29.190780435876395,2024-04-19
Target,1864,East,Urban,62,Male,74722,5,Groceries,10,248.504371899369,2485.04371899369,1915.5649223153496,569.4787966783406,22.916248608654218,2024-04-20
Walmart,1022,North,Rural,64,Female,109499,2,Groceries,7,288.52239231986897,2019.6567462390828,1638.7623128078594,380.89443343122343,18.859364797533466,2024-04-21
Target,1574,West,Urban,29,Female,70818,5,Toys,8,122.9769192608585,983.815354086868,543.4653544186996,440.3499996681684,44.759415253981366,2024-04-22
Walmart,1142,West,Rural,38,Male,49932,1,Groceries,3,398.00776693421733,1194.023300802652,884.0344078461319,309.9888929565202,25.961712200100113,2024-04-23
Target,1992,South,Rural,28,Female,26901,2,Groceries,15,245.80896903754933,3687.13453556324,1894.1516583387322,1792.982877224508,48.62808394786753,2024-04-24
Target,1664,West,Suburban,56,Female,119023,1,Clothing,16,170.35254646788,2725.64074348608,1905.2949275274811,820.3458159585987,30.097356664450974,2024-04-25
Target,1144,South,Suburban,45,Male,28597,2,Groceries,4,57.87639151717536,231.50556606870143,130.09156009838532,101.41400597031611,43.806292735190894,2024-04-26
Walmart,1224,East,Suburban,22,Female,83909,5,Toys,6,123.22835439978543,739.3701263987126,423.78416195527984,315.5859644434328,42.68308296151662,2024-04-27
Target,1502,South,Rural,34,Female,92391,4,Electronics,1,474.89418001921194,474.89418001921194,306.7906759506026,168.10350406860937,35.39809733229595,2024-04-28
Walmart,1961,North,Suburban,37,Male,104214,3,Electronics,4,156.02434497566566,624.0973799026626,420.0018510394515,204.09552886321114,32.70251333133988,2024-04-29
Target,1973,South,Urban,58,Female,28263,1,Electronics,11,88.58534823668248,974.4388306035073,730.1167787519523,244.322051851555,25.073103018712523,2024-04-30
Walmart,1820,North,Urban,63,Male,83293,5,Toys,12,233.03303186922165,2796.3963824306597,1481.4507352439302,1314.9456471867295,47.02286326245937,2024-05-01
Target,1615,South,Rural,29,Male,45805,4,Electronics,5,157.0084329633231,785.0421648166155,550.6887906651626,234.35337415145284,29.852329550502223,2024-05-02
Walmart,1103,West,Rural,23,Female,111679,5,Clothing,16,22.403828884241108,358.4612621478577,205.4162449501063,153.04501719775143,42.69499478987595,2024-05-03
Walmart,1946,East,Suburban,34,Female,31874,1,Toys,13,164.95688255331154,2144.43947319305,1564.5617453849081,579.877727808142,27.040992998730317,2024-05-04
Target,1038,North,Rural,68,Female,113065,3,Toys,13,274.33376885003696,3566.3389950504807,2692.449867258076,873.8891277924045,24.503815509552666,2024-05-05
Walmart,1946,South,Rural,36,Male,106402,5,Toys,17,278.09762414988364,4727.659610548022,3416.6025520832686,1311.0570584647535,27.73162973788585,2024-05-06
Walmart,1197,South,Urban,43,Female,34079,2,Groceries,7,181.4966659825599,1270.4766618779192,1010.4332171917334,260.0434446861858,20.468179580867698,2024-05-07
Target,1645,South,Urban,65,Male,69850,4,Groceries,8,226.4148643450373,1811.3189147602984,1148.8176062049306,662.5013085553678,36.57563023036394,2024-05-08
Walmart,1578,West,Suburban,61,Female,92779,5,Groceries,13,482.9313695262094,6278.107803840722,5060.422567401135,1217.6852364395872,19.39573633467477,2024-05-09
Walmart,1390,West,Rural,61,Female,115408,4,Furniture,16,191.78749622900426,3068.599939664068,2065.495586159377,1003.1043535046911,32.68931673167226,2024-05-10
Walmart,1178,North,Rural,69,Female,29018,2,Clothing,4,132.82227256369157,531.2890902547663,368.5413217790923,162.74776847567398,30.632620067096124,2024-05-11
Target,1967,North,Urban,49,Male,69500,3,Toys,8,125.51618681304626,1004.1294945043701,762.3761318257317,241.75336267863838,24.075914909557138,2024-05-12
Walmart,1553,West,Rural,23,Female,32100,3,Toys,16,231.5934832885464,3705.4957326167423,1879.9586317351168,1825.5371008816255,49.265664640031034,2024-05-13
Target,1447,North,Urban,53,Female,77021,2,Groceries,10,380.9624736148873,3809.624736148873,2901.401393362837,908.223342786036,23.840231143190067,2024-05-14
Walmart,1499,East,Suburban,55,Male,39800,4,Toys,12,106.96415117329424,1283.569814079531,959.383796954507,324.1860171250239,25.256594037115388,2024-05-15
Walmart,1014,East,Urban,28,Male,83400,5,Toys,12,356.1015829346802,4273.2189952161625,2666.2273315773114,1606.9916636388512,37.606115329868814,2024-05-16
Walmart,1622,West,Rural,50,Female,112446,2,Electronics,5,15.469162557961061,77.34581278980531,41.32723787421111,36.0185749155942,46.568228604020426,2024-05-17
Target,1668,North,Suburban,41,Female,49437,1,Toys,16,212.37182410205327,3397.9491856328523,1822.572208007296,1575.3769776255563,46.36258200347836,2024-05-18
Walmart,1288,South,Urban,40,Female,96537,4,Furniture,1,389.0532072753795,389.0532072753795,338.1998675566484,50.85333971873109,13.071050120590858,2024-05-19
Walmart,1477,East,Urban,32,Male,66675,3,Groceries,9,172.67281310834355,1554.0553179750918,1205.4989368760555,348.55638109903634,22.42882715096651,2024-05-20
Target,1230,West,Suburban,44,Male,39942,2,Clothing,12,284.0498652154727,3408.598382585673,1877.5958967813795,1531.0024858042934,44.91589544917038,2024-05-21
Walmart,1922,North,Suburban,28,Male,40862,3,Clothing,5,106.46472024882584,532.3236012441292,342.11866547555906,190.20493576857018,35.73107322764376,2024-05-22
Target,1419,West,Urban,68,Male,31669,4,Electronics,3,372.2877186074553,1116.863155822366,823.1205484471911,293.7426073751749,26.300680243936153,2024-05-23
Target,1156,South,Rural,67,Female,73772,3,Clothing,5,30.87815611803601,154.39078059018004,128.79721741029522,25.593563179884825,16.577131796374044,2024-05-24
Walmart,1549,East,Urban,34,Male,35916,2,Clothing,2,427.00860921337267,854.0172184267453,441.9234831707374,412.0937352560079,48.25356285147966,2024-05-25
Target,1440,West,Suburban,68,Male,30878,4,Groceries,14,103.10721127872573,1443.5009579021603,858.3825397304183,585.118418171742,40.53467474119965,2024-05-26
Walmart,1096,West,Urban,31,Male,22985,1,Groceries,2,437.8270256956237,875.6540513912474,749.4719489249923,126.18210246625517,14.410040388184791,2024-05-27
Target,1996,West,Suburban,44,Female,117905,2,Furniture,13,179.50197444375607,2333.525667768829,1175.318052529678,1158.207615239151,49.63337799264735,2024-05-28
Target,1410,South,Suburban,35,Female,93648,5,Electronics,7,362.7283693648709,2539.098585554096,1474.0981635913777,1065.0004219627185,41.9440358882445,2024-05-29
Walmart,1950,West,Rural,45,Male,61235,2,Clothing,10,163.01652240416328,1630.1652240416329,1440.4297562953413,189.73546774629153,11.639032961081366,2024-05-30
Target,1288,South,Suburban,68,Male,38931,4,Furniture,13,453.4262772611505,5894.541604394957,4393.559884012529,1500.9817203824277,25.46392613911316,2024-05-31
Target,1253,South,Suburban,64,Female,112876,2,Electronics,16,67.6853771315953,1082.9660341055248,654.8354979193197,428.1305361862052,39.53314533449974,2024-06-01
Target,1195,South,Rural,64,Female,20336,1,Clothing,14,93.36729568993636,1307.142139659109,688.5978228162319,618.5443168428772,47.3203562241661,2024-06-02
Target,1597,East,Suburban,21,Female,62933,1,Clothing,11,249.04991195360714,2739.5490314896783,1400.6671395122726,1338.8818919774058,48.87234638211111,2024-06-03
Target,1833,East,Rural,24,Female,104899,5,Groceries,10,45.559527323882335,455.5952732388233,272.39951719182903,183.1957560469943,40.21019681452292,2024-06-04
Walmart,1521,West,Rural,62,Female,65536,3,Toys,6,102.01019142737215,612.0611485642329,521.8398635543856,90.22128500984729,14.740567216443571,2024-06-05
Target,1516,West,Suburban,52,Female,89504,4,Electronics,4,472.1643591949471,1888.6574367797884,1258.536084888794,630.1213518909944,33.363453828099615,2024-06-06
Walmart,1634,East,Suburban,65,Female,119214,4,Clothing,1,488.36238226820416,488.36238226820416,384.8946792113765,103.46770305682765,21.18666523336028,2024-06-07
Target,1841,North,Urban,26,Female,71148,3,Electronics,7,191.24836801855886,1338.738576129912,1161.1067283633442,177.63184776656772,13.268598584801683,2024-06-08
Walmart,1864,East,Rural,25,Male,36279,1,Furniture,9,462.0265804018981,4158.239223617083,2757.8115527124028,1400.4276709046799,33.67838153588732,2024-06-09
Walmart,1117,South,Urban,69,Male,88665,1,Furniture,8,274.6882144583487,2197.5057156667895,1266.8861042863537,930.6196113804358,42.34890515850412,2024-06-10
Target,1805,East,Suburban,62,Male,91386,2,Toys,5,138.52252060751468,692.6126030375734,489.5712599860727,203.04134305150075,29.31528276572322,2024-06-11
Target,1908,South,Urban,34,Male,106124,5,Clothing,19,352.6873669348963,6701.05997176303,5784.579284428625,916.480687334405,13.676652517605831,2024-06-12
Target,1158,West,Rural,34,Male,97485,5,Groceries,10,331.1563942545543,3311.563942545543,2721.2768937386136,590.2870488069293,17.825023434491975,2024-06-13
Walmart,1814,North,Urban,66,Male,94055,5,Clothing,11,494.617032958823,5440.787362547053,2863.660153213006,2577.1272093340467,47.36680626547385,2024-06-14
Target,1227,West,Rural,50,Female,111911,2,Electronics,15,136.19840726759523,2042.9761090139284,1587.451928231516,455.5241807824125,22.29708799689673,2024-06-15
Walmart,1876,South,Suburban,49,Female,118618,5,Furniture,6,337.66945381755903,2026.016722905354,1476.4779391686693,549.5387837366848,27.124099101641846,2024-06-16
